Explainer,PGF,PGU,RIS,RRS,ROS
lime,0.049543146044015884,0.06648056954145432,6.147802352905273,6.188659191131592,6.188659191131592
shap,0.027157265692949295,0.07656329870223999,7.0901336669921875,96.33547973632812,96.33547973632812
grad,0.05059099569916725,0.06558413803577423,8.412116050720215,7.736085891723633,7.736085891723633
sg,0.05059099569916725,0.06558413803577423,7.372829437255859,5.4418535232543945,5.4418535232543945
itg,0.027157265692949295,0.07656329870223999,12.482749938964844,10.657209396362305,10.657209396362305
ig,0.05059099569916725,0.06558413803577423,2.708182370580514,1.5750285000657538,1.5750285000657538
random,0.02052045613527298,0.0761907696723938,35.71164321899414,746.3141479492188,746.3141479492188
