explainer,PGF,PGU,RIS,RRS,ROS
lime,0.245910182595253,0.08198137581348419,12.586329833425657,4.827201094691601,18.893475928679358
shap,0.0931553840637207,0.22408714890480042,71467.0234375,21143.2265625,13144.91796875
grad,0.24884551763534546,0.06912602484226227,1020674375680.0,702523244544.0,647518093312.0
sg,0.2473810762166977,0.06844019889831543,109.8349380493164,55.42891311645508,56.613555908203125
itg,0.08041208982467651,0.23573750257492065,1367272062976.0,941023625216.0,867377217536.0
ig,0.2497195154428482,0.06672553718090057,19.480353008244776,9.989137379054862,13.958583032171564
random,0.08694040030241013,0.21650490164756775,25.7540225982666,7.507028579711914,25.833600997924805
